Country,Year,life,population,income,region
Algeria,1871,28.8224,,1278.0,Middle East & North Africa
Algeria,1872,28.8224,,1292.0,Middle East & North Africa
Algeria,1873,28.8224,,1306.0,Middle East & North Africa
Algeria,1874,28.8224,,1320.0,Middle East & North Africa
Algeria,1875,28.8224,,1334.0,Middle East & North Africa
Algeria,1876,28.8224,,1349.0,Middle East & North Africa
Algeria,1877,28.8224,,1364.0,Middle East & North Africa
Algeria,1878,28.8224,,1378.0,Middle East & North Africa
Algeria,1879,28.8224,,1393.0,Middle East & North Africa
Algeria,1880,28.8224,4143163,1409.0,Middle East & North Africa
Algeria,1881,28.8224,,1424.0,Middle East & North Africa
Algeria,1882,28.8224,,1440.0,Middle East & North Africa
Algeria,1883,28.8224,,1455.0,Middle East & North Africa
Algeria,1884,28.8224,,1471.0,Middle East & North Africa
Algeria,1885,28.8224,,1487.0,Middle East & North Africa
Algeria,1886,28.8224,,1503.0,Middle East & North Africa
Algeria,1887,28.8224,,1520.0,Middle East & North Africa
Algeria,1888,28.8224,,1536.0,Middle East & North Africa
Algeria,1889,28.8224,,1553.0,Middle East & North Africa
Algeria,1890,28.8224,4525691,1570.0,Middle East & North Africa
Algeria,1891,28.8224,,1587.0,Middle East & North Africa
Algeria,1892,28.8224,,1604.0,Middle East & North Africa
Algeria,1893,28.8224,,1622.0,Middle East & North Africa
Algeria,1894,28.8224,,1640.0,Middle East & North Africa
Algeria,1895,28.8224,,1657.0,Middle East & North Africa
Algeria,1896,28.8224,,1676.0,Middle East & North Africa
Algeria,1897,28.8224,,1694.0,Middle East & North Africa
Algeria,1898,28.8224,,1712.0,Middle East & North Africa
Algeria,1899,28.8224,,1731.0,Middle East & North Africa
Algeria,1900,28.86266667,4946166,1750.0,Middle East & North Africa
Algeria,1901,28.90293333,,1769.0,Middle East & North Africa
Algeria,1902,28.9432,,1788.0,Middle East & North Africa
Algeria,1903,29.8596,,1808.0,Middle East & North Africa
Algeria,1904,24.1164,,1827.0,Middle East & North Africa
Algeria,1905,26.6992,,1847.0,Middle East & North Africa
Algeria,1906,28.025,,1867.0,Middle East & North Africa
Algeria,1907,27.93,,1888.0,Middle East & North Africa
Algeria,1908,27.835,,1908.0,Middle East & North Africa
Algeria,1909,29.2584,,1929.0,Middle East & North Africa
Algeria,1910,30.7878,5404045,1950.0,Middle East & North Africa
Algeria,1911,30.508000000000003,,1998.0,Middle East & North Africa
Algeria,1912,31.79,,2046.0,Middle East & North Africa
Algeria,1913,29.664,,2096.0,Middle East & North Africa
Algeria,1914,29.1606,,2132.0,Middle East & North Africa
Algeria,1915,28.6572,,2169.0,Middle East & North Africa
Algeria,1916,28.28783692,,2206.0,Middle East & North Africa
Algeria,1917,28.28783692,,2244.0,Middle East & North Africa
Algeria,1918,22.05666781,,2281.0,Middle East & North Africa
Algeria,1919,28.28783692,,2319.0,Middle East & North Africa
Algeria,1920,27.5,6063800,2358.0,Middle East & North Africa
Algeria,1921,27.624679999999998,,2418.0,Middle East & North Africa
Algeria,1922,27.465359999999997,,2477.0,Middle East & North Africa
Algeria,1923,29.998040000000003,,2537.0,Middle East & North Africa
Algeria,1924,31.466720000000002,,2596.0,Middle East & North Africa
Algeria,1925,32.2634,,2654.0,Middle East & North Africa
Algeria,1926,31.716079999999998,,2713.0,Middle East & North Africa
Algeria,1927,27.36076,,2771.0,Middle East & North Africa
Algeria,1928,30.789440000000003,,2828.0,Middle East & North Africa
Algeria,1929,31.08212,,2885.0,Middle East & North Africa
Algeria,1930,32.3828,6876190,2942.0,Middle East & North Africa
Algeria,1931,30.54748,,2998.0,Middle East & North Africa
Algeria,1932,31.893159999999998,,3054.0,Middle East & North Africa
Algeria,1933,33.14184,,3110.0,Middle East & North Africa
Algeria,1934,32.68052,,3165.0,Middle East & North Africa
Algeria,1935,34.4662,,3220.0,Middle East & North Africa
Algeria,1936,35.69088,,3274.0,Middle East & North Africa
Algeria,1937,34.03856,,3328.0,Middle East & North Africa
Algeria,1938,33.54124,,3381.0,Middle East & North Africa
Algeria,1939,35.72892,,3434.0,Middle East & North Africa
Algeria,1940,36.2136,7797418,3486.0,Middle East & North Africa
Algeria,1941,34.71252196,,3538.0,Middle East & North Africa
Algeria,1942,34.19948951,,3589.0,Middle East & North Africa
Algeria,1943,30.04843998,,3640.0,Middle East & North Africa
Algeria,1944,35.08656196,,3690.0,Middle East & North Africa
Algeria,1945,33.117,,3740.0,Middle East & North Africa
Algeria,1946,35.24168,,3789.0,Middle East & North Africa
Algeria,1947,38.36636,,3838.0,Middle East & North Africa
Algeria,1948,41.29104,,3886.0,Middle East & North Africa
Algeria,1949,43.56022,,3933.0,Middle East & North Africa
Algeria,1950,45.8294,8872247,3980.0,Middle East & North Africa
Algeria,1951,46.14808,9039913,3957.0,Middle East & North Africa
Algeria,1952,46.667759999999994,9216395,4070.0,Middle East & North Africa
Algeria,1953,47.195440000000005,"9,405,445",4077.0,Middle East & North Africa
Algeria,1954,47.73212,9609507,4307.0,Middle East & North Africa
Algeria,1955,48.2778,9829717,4359.0,Middle East & North Africa
Algeria,1956,48.83348,10065829,4712.0,Middle East & North Africa
Algeria,1957,49.396159999999995,10316288,5166.0,Middle East & North Africa
Algeria,1958,49.966840000000005,10578453,5273.0,Middle East & North Africa
Algeria,1959,50.54352,10848971,6147.0,Middle East & North Africa
Algeria,1960,51.1232,11124892,6470.0,Middle East & North Africa
Algeria,1961,51.70588,11404859,5602.0,Middle East & North Africa
Algeria,1962,52.28756,11690152,4481.0,Middle East & North Africa
Algeria,1963,52.866240000000005,11985130,5551.0,Middle East & North Africa
Algeria,1964,53.438919999999996,12295973,5693.0,Middle East & North Africa
Algeria,1965,53.9996,12626953,5916.0,Middle East & North Africa
Algeria,1966,54.54128000000001,12980269,5478.0,Middle East & North Africa
Algeria,1967,55.06496,13354197,5811.0,Middle East & North Africa
Algeria,1968,55.576640000000005,13744383,6319.0,Middle East & North Africa
Algeria,1969,56.085319999999996,14144437,6747.0,Middle East & North Africa
Algeria,1970,56.6,14550033,7227.0,Middle East & North Africa
Algeria,1971,56.9,14960111,6427.0,Middle East & North Africa
Algeria,1972,57.3,15377095,7556.0,Middle East & North Africa
Algeria,1973,57.6,"15,804,428",7581.0,Middle East & North Africa
Algeria,1974,58.0,16247113,7812.0,Middle East & North Africa
Algeria,1975,58.3,16709098,8119.0,Middle East & North Africa
Algeria,1976,58.7,17190236,8400.0,Middle East & North Africa
Algeria,1977,59.2,17690184,8888.0,Middle East & North Africa
Algeria,1978,59.7,18212331,9730.0,Middle East & North Africa
Algeria,1979,60.4,18760761,10293.0,Middle East & North Africa
Algeria,1980,60.8,19337723,10166.0,Middle East & North Africa
Algeria,1981,62.1,19943667,10160.0,Middle East & North Africa
Algeria,1982,63.4,20575701,10477.0,Middle East & North Africa
Algeria,1983,64.9,21228288,10696.0,Middle East & North Africa
Algeria,1984,66.4,21893857,10947.0,Middle East & North Africa
Algeria,1985,67.7,22565908,11030.0,Middle East & North Africa
Algeria,1986,68.6,23241276,10722.0,Middle East & North Africa
Algeria,1987,69.2,23917889,10378.0,Middle East & North Africa
Algeria,1988,69.7,24591493,9888.0,Middle East & North Africa
Algeria,1989,70.2,25257671,10115.0,Middle East & North Africa
Algeria,1990,70.5,25912364,10113.0,Middle East & North Africa
Algeria,1991,70.8,26554277,9748.0,Middle East & North Africa
Algeria,1992,71.1,27180921,9693.0,Middle East & North Africa
Algeria,1993,71.3,27785977,9279.0,Middle East & North Africa
Algeria,1994,71.5,28362015,9006.0,Middle East & North Africa
Algeria,1995,71.7,28904300,9168.0,Middle East & North Africa
Algeria,1996,72.1,29411839,9375.0,Middle East & North Africa
Algeria,1997,72.4,29887717,9322.0,Middle East & North Africa
Algeria,1998,72.9,30336880,9646.0,Middle East & North Africa
Algeria,1999,73.0,30766551,9810.0,Middle East & North Africa
Algeria,2000,73.2,31183658,9885.0,Middle East & North Africa
Algeria,2001,73.4,31590320,10203.0,Middle East & North Africa
Algeria,2002,73.6,31990387,10634.0,Middle East & North Africa
Algeria,2003,73.7,32394886,11251.0,Middle East & North Africa
Algeria,2004,74.2,32817225,11575.0,Middle East & North Africa
Algeria,2005,74.5,33267887,12077.0,Middle East & North Africa
Algeria,2006,74.8,33749328,12088.0,Middle East & North Africa
Algeria,2007,75.0,34261971,12289.0,Middle East & North Africa
Algeria,2008,75.3,34811059,12314.0,Middle East & North Africa
Algeria,2009,75.6,35401790,12285.0,Middle East & North Africa
Algeria,2010,75.9,36036159,12494.0,Middle East & North Africa
Algeria,2011,76.1,36717132,12606.0,Middle East & North Africa
Algeria,2012,76.2,37439427,12779.0,Middle East & North Africa
Algeria,2013,76.3,38186135,12893.0,Middle East & North Africa
Algeria,2014,76.4,38934334,13179.0,Middle East & North Africa
Algeria,2015,76.5,39666519,13434.0,Middle East & North Africa
Andorra,1970,77.5,24279,33216.0,Europe & Central Asia
Andorra,1971,77.8,25560,33032.0,Europe & Central Asia
Andorra,1972,78.0,26892,33969.0,Europe & Central Asia
Andorra,1973,78.2,"28,231",34892.0,Europe & Central Asia
Andorra,1974,78.5,29514,35264.0,Europe & Central Asia
Andorra,1975,78.7,30706,34092.0,Europe & Central Asia
Andorra,1976,78.9,31781,34041.0,Europe & Central Asia
Andorra,1977,79.1,32769,33964.0,Europe & Central Asia
Andorra,1978,79.2,33746,33476.0,Europe & Central Asia
Andorra,1979,79.3,34819,32471.0,Europe & Central Asia
Andorra,1980,79.4,36063,32055.0,Europe & Central Asia
Andorra,1981,79.4,37502,30795.0,Europe & Central Asia
Andorra,1982,79.5,39112,29907.0,Europe & Central Asia
Andorra,1983,79.7,40862,29143.0,Europe & Central Asia
Andorra,1984,79.8,42704,28394.0,Europe & Central Asia
Andorra,1985,80.0,44597,27829.0,Europe & Central Asia
Andorra,1986,80.1,46515,27560.0,Europe & Central Asia
Andorra,1987,80.2,48458,27932.0,Europe & Central Asia
Andorra,1988,80.4,50431,28216.0,Europe & Central Asia
Andorra,1989,80.5,52449,28449.0,Europe & Central Asia
Andorra,1990,80.7,54511,28417.0,Europe & Central Asia
Andorra,1991,80.8,56674,28029.0,Europe & Central Asia
Andorra,1992,81.0,58904,27218.0,Europe & Central Asia
Andorra,1993,81.2,61003,26011.0,Europe & Central Asia
Andorra,1994,81.4,62707,25907.0,Europe & Central Asia
Andorra,1995,81.6,63854,26143.0,Europe & Central Asia
Andorra,1996,81.8,64291,27180.0,Europe & Central Asia
Andorra,1997,82.1,64147,29729.0,Europe & Central Asia
Andorra,1998,82.3,63888,30819.0,Europe & Central Asia
Andorra,1999,82.5,64161,31940.0,Europe & Central Asia
Andorra,2000,82.7,65399,31662.0,Europe & Central Asia
Andorra,2001,82.9,67770,31794.0,Europe & Central Asia
Andorra,2002,83.0,71046,31866.0,Europe & Central Asia
Andorra,2003,83.1,74783,34500.0,Europe & Central Asia
Andorra,2004,83.0,78337,36330.0,Europe & Central Asia
Andorra,2005,83.1,81223,39787.0,Europe & Central Asia
Andorra,2006,83.2,83373,42738.0,Europe & Central Asia
Andorra,2007,83.4,84878,43442.0,Europe & Central Asia
Andorra,2008,83.5,85616,41426.0,Europe & Central Asia
Andorra,2009,83.6,85474,41735.0,Europe & Central Asia
Andorra,2010,83.7,84419,38982.0,Europe & Central Asia
Andorra,2011,83.8,82326,41958.0,Europe & Central Asia
Andorra,2012,83.8,79316,41926.0,Europe & Central Asia
Andorra,2013,83.9,75902,43735.0,Europe & Central Asia
Andorra,2014,84.0,72786,44929.0,Europe & Central Asia
Andorra,2015,84.1,70473,46577.0,Europe & Central Asia
Angola,1800,26.98,1567028,618.0,Sub-Saharan Africa
Angola,1801,26.98,,620.0,Sub-Saharan Africa
Angola,1802,26.98,,623.0,Sub-Saharan Africa
Angola,1803,26.98,,626.0,Sub-Saharan Africa
Angola,1804,26.98,,628.0,Sub-Saharan Africa
Angola,1805,26.98,,631.0,Sub-Saharan Africa
Angola,1806,26.98,,634.0,Sub-Saharan Africa
Angola,1807,26.98,,637.0,Sub-Saharan Africa
Angola,1808,26.98,,640.0,Sub-Saharan Africa
Angola,1809,26.98,,642.0,Sub-Saharan Africa
Angola,1810,26.98,1567028,645.0,Sub-Saharan Africa
Angola,1811,26.98,,648.0,Sub-Saharan Africa
Angola,1812,26.98,,651.0,Sub-Saharan Africa
Angola,1813,26.98,,654.0,Sub-Saharan Africa
Angola,1814,26.98,,657.0,Sub-Saharan Africa
Angola,1815,26.98,,660.0,Sub-Saharan Africa
Angola,1816,26.98,,662.0,Sub-Saharan Africa
Angola,1817,26.98,,665.0,Sub-Saharan Africa
Angola,1818,26.98,,668.0,Sub-Saharan Africa
Angola,1819,26.98,,671.0,Sub-Saharan Africa
Angola,1820,26.98,1597530,674.0,Sub-Saharan Africa
Angola,1821,26.98,,677.0,Sub-Saharan Africa
Angola,1822,26.98,,680.0,Sub-Saharan Africa
Angola,1823,26.98,,683.0,Sub-Saharan Africa
Angola,1824,26.98,,686.0,Sub-Saharan Africa
Angola,1825,26.98,,689.0,Sub-Saharan Africa
Angola,1826,26.98,,692.0,Sub-Saharan Africa
Angola,1827,26.98,,695.0,Sub-Saharan Africa
Angola,1828,26.98,,698.0,Sub-Saharan Africa
Angola,1829,26.98,,701.0,Sub-Saharan Africa
Angola,1830,26.98,1686390,704.0,Sub-Saharan Africa
Angola,1831,26.98,,708.0,Sub-Saharan Africa
Angola,1832,26.98,,711.0,Sub-Saharan Africa
Angola,1833,26.98,,714.0,Sub-Saharan Africa
Angola,1834,26.98,,717.0,Sub-Saharan Africa
Angola,1835,26.98,,720.0,Sub-Saharan Africa
Angola,1836,26.98,,723.0,Sub-Saharan Africa
Angola,1837,26.98,,726.0,Sub-Saharan Africa
Angola,1838,26.98,,730.0,Sub-Saharan Africa
Angola,1839,26.98,,733.0,Sub-Saharan Africa
Angola,1840,26.98,1813100,736.0,Sub-Saharan Africa
Angola,1841,26.98,,739.0,Sub-Saharan Africa
Angola,1842,26.98,,743.0,Sub-Saharan Africa
Angola,1843,26.98,,746.0,Sub-Saharan Africa
Angola,1844,26.98,,749.0,Sub-Saharan Africa
Angola,1845,26.98,,752.0,Sub-Saharan Africa
Angola,1846,26.98,,756.0,Sub-Saharan Africa
Angola,1847,26.98,,759.0,Sub-Saharan Africa
Angola,1848,26.98,,762.0,Sub-Saharan Africa
Angola,1849,26.98,,766.0,Sub-Saharan Africa
Angola,1850,26.98,1949329,769.0,Sub-Saharan Africa
Angola,1851,26.98,,773.0,Sub-Saharan Africa
Angola,1852,26.98,,776.0,Sub-Saharan Africa
Angola,1853,26.98,,779.0,Sub-Saharan Africa
Angola,1854,26.98,,783.0,Sub-Saharan Africa
Angola,1855,26.98,,786.0,Sub-Saharan Africa
Angola,1856,26.98,,790.0,Sub-Saharan Africa
Angola,1857,26.98,,793.0,Sub-Saharan Africa
Angola,1858,26.98,,797.0,Sub-Saharan Africa
Angola,1859,26.98,,800.0,Sub-Saharan Africa
Angola,1860,26.98,2110747,804.0,Sub-Saharan Africa
Angola,1861,26.98,,807.0,Sub-Saharan Africa
Angola,1862,26.98,,811.0,Sub-Saharan Africa
Angola,1863,26.98,,814.0,Sub-Saharan Africa
Angola,1864,26.98,,818.0,Sub-Saharan Africa
Angola,1865,26.98,,822.0,Sub-Saharan Africa
Angola,1866,26.98,,825.0,Sub-Saharan Africa
Angola,1867,26.98,,829.0,Sub-Saharan Africa
Angola,1868,26.98,,832.0,Sub-Saharan Africa
Angola,1869,26.98,,836.0,Sub-Saharan Africa
Angola,1870,26.98,2285417,840.0,Sub-Saharan Africa
Angola,1871,26.98,,844.0,Sub-Saharan Africa
Angola,1872,26.98,,847.0,Sub-Saharan Africa
Angola,1873,26.98,,851.0,Sub-Saharan Africa
Angola,1874,26.98,,855.0,Sub-Saharan Africa
Angola,1875,26.98,,858.0,Sub-Saharan Africa
Angola,1876,26.98,,862.0,Sub-Saharan Africa
Angola,1877,26.98,,866.0,Sub-Saharan Africa
Angola,1878,26.98,,870.0,Sub-Saharan Africa
Angola,1879,26.98,,874.0,Sub-Saharan Africa
Angola,1880,26.98,2473597,878.0,Sub-Saharan Africa
Angola,1881,26.98,,881.0,Sub-Saharan Africa
Angola,1882,26.98,,885.0,Sub-Saharan Africa
Angola,1883,26.98,,889.0,Sub-Saharan Africa
Angola,1884,26.98,,893.0,Sub-Saharan Africa
Angola,1885,26.98,,897.0,Sub-Saharan Africa
Angola,1886,26.98,,901.0,Sub-Saharan Africa
Angola,1887,26.98,,905.0,Sub-Saharan Africa
Angola,1888,26.98,,909.0,Sub-Saharan Africa
Angola,1889,26.98,,913.0,Sub-Saharan Africa
Angola,1890,26.98,2677047,917.0,Sub-Saharan Africa
Angola,1891,26.98,,921.0,Sub-Saharan Africa
Angola,1892,26.98,,925.0,Sub-Saharan Africa
Angola,1893,26.98,,929.0,Sub-Saharan Africa
Angola,1894,26.98,,933.0,Sub-Saharan Africa
Angola,1895,26.98,,937.0,Sub-Saharan Africa
Angola,1896,26.98,,941.0,Sub-Saharan Africa
Angola,1897,26.98,,946.0,Sub-Saharan Africa
Angola,1898,26.98,,950.0,Sub-Saharan Africa
Angola,1899,26.98,,954.0,Sub-Saharan Africa
Angola,1900,26.98,2898155,958.0,Sub-Saharan Africa
Angola,1901,26.98,,962.0,Sub-Saharan Africa
Angola,1902,26.98,,967.0,Sub-Saharan Africa
Angola,1903,26.98,,971.0,Sub-Saharan Africa
Angola,1904,26.98,,975.0,Sub-Saharan Africa
Angola,1905,26.98,,979.0,Sub-Saharan Africa
Angola,1906,26.98,,984.0,Sub-Saharan Africa
Angola,1907,26.98,,988.0,Sub-Saharan Africa
Angola,1908,26.98,,992.0,Sub-Saharan Africa
Angola,1909,26.98,,997.0,Sub-Saharan Africa
Angola,1910,26.98,3136718,1001.0,Sub-Saharan Africa
Angola,1911,26.98,,1006.0,Sub-Saharan Africa
Angola,1912,26.98,,1010.0,Sub-Saharan Africa
Angola,1913,26.98,,1014.0,Sub-Saharan Africa
Angola,1914,26.98,,1045.0,Sub-Saharan Africa
Angola,1915,26.98,,1076.0,Sub-Saharan Africa
Angola,1916,26.98,,1108.0,Sub-Saharan Africa
Angola,1917,26.98,,1141.0,Sub-Saharan Africa
Angola,1918,10.43427281,,1174.0,Sub-Saharan Africa
Angola,1919,26.98,,1209.0,Sub-Saharan Africa
Angola,1920,26.98,3387663,1245.0,Sub-Saharan Africa
Angola,1921,27.19336,,1284.0,Sub-Saharan Africa
Angola,1922,27.40672,,1324.0,Sub-Saharan Africa
Angola,1923,27.620079999999998,,1366.0,Sub-Saharan Africa
Angola,1924,27.833440000000003,,1408.0,Sub-Saharan Africa
Angola,1925,28.0468,,1452.0,Sub-Saharan Africa
Angola,1926,28.26016,,1498.0,Sub-Saharan Africa
Angola,1927,28.47352,,1544.0,Sub-Saharan Africa
Angola,1928,28.68688,,1593.0,Sub-Saharan Africa
Angola,1929,28.900240000000004,,1642.0,Sub-Saharan Africa
Angola,1930,29.1136,3642200,1693.0,Sub-Saharan Africa
Angola,1931,29.326959999999996,,1746.0,Sub-Saharan Africa
Angola,1932,29.54032,,1801.0,Sub-Saharan Africa
Angola,1933,29.75368,,1857.0,Sub-Saharan Africa
Angola,1934,29.96704,,1915.0,Sub-Saharan Africa
Angola,1935,30.1804,,1974.0,Sub-Saharan Africa
Angola,1936,30.393759999999997,,2036.0,Sub-Saharan Africa
Angola,1937,30.607120000000002,,2099.0,Sub-Saharan Africa
Angola,1938,30.82048,,2164.0,Sub-Saharan Africa
Angola,1939,31.03384,,2232.0,Sub-Saharan Africa
Angola,1940,31.2472,3920011,2301.0,Sub-Saharan Africa
Angola,1941,31.683459999999997,,2373.0,Sub-Saharan Africa
Angola,1942,32.11972,,2447.0,Sub-Saharan Africa
Angola,1943,32.55598,,2523.0,Sub-Saharan Africa
Angola,1944,32.99224,,2601.0,Sub-Saharan Africa
Angola,1945,33.4285,,2682.0,Sub-Saharan Africa
Angola,1946,33.86476,,2765.0,Sub-Saharan Africa
Angola,1947,34.30102,,2851.0,Sub-Saharan Africa
Angola,1948,34.73728,,2940.0,Sub-Saharan Africa
Angola,1949,35.17354,,3031.0,Sub-Saharan Africa
Angola,1950,35.6098,4354882,3125.0,Sub-Saharan Africa
Angola,1951,36.021159999999995,4439705,3202.0,Sub-Saharan Africa
Angola,1952,36.63152,4529381,3281.0,Sub-Saharan Africa
Angola,1953,37.24188,"4,621,691",3359.0,Sub-Saharan Africa
Angola,1954,37.85324,4714970,3225.0,Sub-Saharan Africa
Angola,1955,38.4646,4808114,3437.0,Sub-Saharan Africa
Angola,1956,39.07696,4900594,3326.0,Sub-Saharan Africa
Angola,1957,39.69032,4992439,3592.0,Sub-Saharan Africa
Angola,1958,40.30368,5084166,3728.0,Sub-Saharan Africa
Angola,1959,40.918040000000005,5176662,3687.0,Sub-Saharan Africa
Angola,1960,41.5324,5270844,3775.0,Sub-Saharan Africa
Angola,1961,42.14676,5367287,4212.0,Sub-Saharan Africa
Angola,1962,42.76212,5465905,4034.0,Sub-Saharan Africa
Angola,1963,43.37748,5565808,4176.0,Sub-Saharan Africa
Angola,1964,43.99184,5665701,4573.0,Sub-Saharan Africa
Angola,1965,44.6082,5765025,4840.0,Sub-Saharan Africa
Angola,1966,45.22456,5863568,5043.0,Sub-Saharan Africa
Angola,1967,45.843920000000004,5962831,5253.0,Sub-Saharan Africa
